budget,G Rating,PG Rating,PG-13 Rating,R Rating,NC-17 Rating,Not Rated,duration,gross
75000000,0,0,1,0,0,0,134,36976367
200000000,0,0,1,0,0,0,135,373377893
258000000,0,0,1,0,0,0,156,336530303
139000000,0,0,1,0,0,0,121,403706375
18000000,0,0,1,0,0,0,81,26906039
13000000,0,0,1,0,0,0,102,44134898
185000000,0,0,1,0,0,0,122,130468626
190000000,0,0,1,0,0,0,132,228756232
45000000,0,0,1,0,0,0,111,92001027
60000000,0,0,1,0,0,0,116,43119879
150000000,0,0,1,0,0,0,127,257704099
113000000,0,0,1,0,0,0,140,380262555
60000000,0,0,1,0,0,0,101,88200225
9000000,0,0,1,0,0,0,75,23078294
25000000,0,0,1,0,0,0,85,13973532
25000000,0,0,1,0,0,0,85,13973532
135000000,0,0,1,0,0,0,121,31704416
16000000,0,0,1,0,0,0,97,1686429
23000000,0,0,1,0,0,0,98,58006147
30000000,0,0,1,0,0,0,107,42385520
33000000,0,0,1,0,0,0,99,35057332
12000000,0,0,1,0,0,0,104,65269010
50000000,0,0,1,0,0,0,124,91030827
5000000,0,0,1,0,0,0,101,18656400
14000000,0,0,1,0,0,0,109,61356221
38000000,0,0,1,0,0,0,113,40137776
55000000,0,0,1,0,0,0,118,33828318
82000000,0,0,1,0,0,0,128,36381716
175000000,0,0,1,0,0,0,123,161087183
34000000,0,0,1,0,0,0,108,19693891
5600000,0,0,1,0,0,0,141,3064356
50000000,0,0,1,0,0,0,112,126975169
35000000,0,0,1,0,0,0,82,25871834
209000000,0,0,1,0,0,0,169,200069408
65000000,0,0,1,0,0,0,91,14218868
14000000,0,0,1,0,0,0,81,30628981
80000000,0,0,1,0,0,0,89,38542418
38000000,0,0,1,0,0,0,108,127214072
40000000,0,0,1,0,0,0,119,25178165
8500000,0,0,1,0,0,0,85,28563926
21000000,0,0,1,0,0,0,120,16284360
16500000,0,0,1,0,0,0,108,11702090
150000,0,0,1,0,0,0,78,2882062
30000000,0,0,1,0,0,0,118,34703228
20000000,0,0,1,0,0,0,107,57744720
73000000,0,0,1,0,0,0,122,148213377
135000000,0,0,1,0,0,0,112,81638674
125000000,0,0,1,0,0,0,101,190871240
125000000,0,0,1,0,0,0,101,190871240
155000000,0,0,1,0,0,0,126,89732035
200000000,0,0,1,0,0,0,118,125320003
38000000,0,0,1,0,0,0,110,623374
38000000,0,0,1,0,0,0,112,34912982
82000000,0,0,1,0,0,0,123,34543701
69500000,0,0,1,0,0,0,171,54222000
38000000,0,0,1,0,0,0,99,113502246
50200000,0,0,1,0,0,0,106,62453315
100000000,0,0,1,0,0,0,95,4411102
25000000,0,0,1,0,0,0,112,42478175
107000000,0,0,1,0,0,0,137,22406362
200000000,0,0,1,0,0,0,142,202853933
230000000,0,0,1,0,0,0,153,262030663
62000000,0,0,1,0,0,0,114,65000000
22000000,0,0,1,0,0,0,84,55762229
5000000,0,0,1,0,0,0,134,20733485
17000000,0,0,1,0,0,0,83,4930798
220000000,0,0,1,0,0,0,173,623279547
110000000,0,0,1,0,0,0,170,102608827
35000000,0,0,1,0,0,0,104,37481242
1000000,0,0,1,0,0,0,79,279282
21000000,0,0,1,0,0,0,91,958319
33000000,0,0,1,0,0,0,75,57651794
26000000,0,0,1,0,0,0,118,26761283
50000000,0,0,1,0,0,0,88,6471394
29000000,0,0,1,0,0,0,129,255950375
2000000,0,0,1,0,0,0,120,1098224
19000000,0,0,1,0,0,0,131,21483154
40000000,0,0,1,0,0,0,110,67061228
60000000,0,0,1,0,0,0,119,121468960
125000000,0,0,1,0,0,0,135,113165635
75000000,0,0,1,0,0,0,108,176049130
110000000,0,0,1,0,0,0,115,227137090
16000000,0,0,1,0,0,0,115,15045676
10000000,0,0,1,0,0,0,97,35794166
52000000,0,0,1,0,0,0,106,118683135
35000000,0,0,1,0,0,0,135,70960517
20000000,0,0,1,0,0,0,114,3519627
88000000,0,0,1,0,0,0,118,37899638
45000000,0,0,1,0,0,0,97,93452056
47000000,0,0,1,0,0,0,96,60154431
30000000,0,0,1,0,0,0,93,14888028
105000000,0,0,1,0,0,0,134,57637485
45000000,0,0,1,0,0,0,119,92115211
20000000,0,0,1,0,0,0,93,3749061
15000000,0,0,1,0,0,0,154,94175854
25000000,0,0,1,0,0,0,122,11538204
60000000,0,0,1,0,0,0,135,31111260
20000000,0,0,1,0,0,0,97,23292105
23000000,0,0,1,0,0,0,88,13019253
150000000,0,0,1,0,0,0,166,127490802
26000000,0,0,1,0,0,0,103,7496522
125000000,0,0,1,0,0,0,174,217536138
250000000,0,0,1,0,0,0,164,448130642
185000000,0,0,1,0,0,0,152,533316061
30000000,0,0,1,0,0,0,89,21426805
125000000,0,0,1,0,0,0,124,186739919
80000000,0,0,1,0,0,0,104,79363785
40000000,0,0,1,0,0,0,106,13376506
35000000,0,0,1,0,0,0,109,124732962
70000000,0,0,1,0,0,0,111,48430355
8500000,0,0,1,0,0,0,101,34017854
50000000,0,0,1,0,0,0,107,80270227
12500000,0,0,1,0,0,0,109,14060950
20000000,0,0,1,0,0,0,122,75072454
90000000,0,0,1,0,0,0,131,39292022
12000000,0,0,1,0,0,0,92,31397498
60000000,0,0,1,0,0,0,125,75764085
17000000,0,0,1,0,0,0,103,6061759
85000000,0,0,1,0,0,0,104,62494975
38000000,0,0,1,0,0,0,106,144512310
12000000,0,0,1,0,0,0,133,124868837
55000000,0,0,1,0,0,0,104,25040293
10000000,0,0,1,0,0,0,93,26583369
35000000,0,0,1,0,0,0,96,10139254
10000000,0,0,1,0,0,0,98,25464480
44000000,0,0,1,0,0,0,130,183875760
30000000,0,0,1,0,0,0,106,17951431
25000000,0,0,1,0,0,0,94,79817937
180000000,0,0,1,0,0,0,113,70083519
200000,0,0,1,0,0,0,101,2428241
15000000,0,0,1,0,0,0,126,30226144
1500000,0,0,1,0,0,0,90,638476
120000000,0,0,1,0,0,0,119,98780042
20000000,0,0,1,0,0,0,137,39143839
10000000,0,0,1,0,0,0,98,110175871
40000000,0,0,1,0,0,0,95,37101011
5000000,0,0,1,0,0,0,82,13350177
80000000,0,0,1,0,0,0,113,91188905
25000000,0,0,1,0,0,0,146,169705587
180000000,0,0,1,0,0,0,182,303001229
225000000,0,0,1,0,0,0,186,258355354
85000000,0,0,1,0,0,0,138,63224849
60000000,0,0,1,0,0,0,170,75370763
40000000,0,0,1,0,0,0,125,26616999
25000000,0,0,1,0,0,0,114,41597830
25000000,0,0,1,0,0,0,97,48237389
130000000,0,0,1,0,0,0,146,424645577
125000000,0,0,1,0,0,0,123,337103873
160000000,0,0,1,0,0,0,137,281666058
78000000,0,0,1,0,0,0,142,407999255
115000000,0,0,1,0,0,0,120,47952020
16000000,0,0,1,0,0,0,110,39825798
15000000,0,0,1,0,0,0,105,5217498
30000000,0,0,1,0,0,0,100,22525921
150000000,0,0,1,0,0,0,135,134518390
35000000,0,0,1,0,0,0,121,75274748
58000000,0,0,1,0,0,0,125,44665963
80000000,0,0,1,0,0,0,99,15071514
18500000,0,0,1,0,0,0,100,18439082
40000000,0,0,1,0,0,0,99,27663982
126000000,0,0,1,0,0,0,136,35799026
60000000,0,0,1,0,0,0,111,106126012
10000000,0,0,1,0,0,0,109,33000000
2200000,0,0,1,0,0,0,117,379643
90000000,0,0,1,0,0,0,106,27356090
3300000,0,0,1,0,0,0,83,25799043
78000000,0,0,1,0,0,0,110,66462600
60000000,0,0,1,0,0,0,126,30695227
70000000,0,0,1,0,0,0,99,18821279
180000000,0,0,1,0,0,0,110,124051759
500000,0,0,1,0,0,0,91,12055
215000000,0,0,1,0,0,0,150,89289910
34000000,0,0,1,0,0,0,128,37432299
82000000,0,0,1,0,0,0,113,158115031
94000000,0,0,1,0,0,0,192,377019252
94000000,0,0,1,0,0,0,172,340478898
25000000,0,0,1,0,0,0,97,23527955
73000000,0,0,1,0,0,0,129,229074524
62000000,0,0,1,0,0,0,87,32178777
65000000,0,0,1,0,0,0,135,43982842
65000000,0,0,1,0,0,0,135,43982842
25000000,0,0,1,0,0,0,101,60443237
75000000,0,0,1,0,0,0,116,45434443
35000000,0,0,1,0,0,0,132,56876365
20000000,0,0,1,0,0,0,92,18843314
108000000,0,0,1,0,0,0,151,228430993
65000000,0,0,1,0,0,0,136,93771072
18000000,0,0,1,0,0,0,114,119938730
34000000,0,0,1,0,0,0,113,102413606
42000000,0,0,1,0,0,0,122,41252428
70000000,0,0,1,0,0,0,118,78031620
60000000,0,0,1,0,0,0,130,31165421
32000000,0,0,1,0,0,0,119,35228696
98000000,0,0,1,0,0,0,130,202007640
145000000,0,0,1,0,0,0,112,102176165
15000000,0,0,1,0,0,0,97,11614236
23000000,0,0,1,0,0,0,85,86930411
22000000,0,0,1,0,0,0,114,50728000
13000000,0,0,1,0,0,0,92,28972187
30000000,0,0,1,0,0,0,150,12712093
27000000,0,0,1,0,0,0,123,10297897
25000000,0,0,1,0,0,0,99,14983572
35000000,0,0,1,0,0,0,133,21129348
29000000,0,0,1,0,0,0,123,64286
54000000,0,0,1,0,0,0,95,128769345
7500000,0,0,1,0,0,0,100,12610552
49000000,0,0,1,0,0,0,85,43905746
10000000,0,0,1,0,0,0,91,19348
100000000,0,0,1,0,0,0,116,119219978
40000000,0,0,1,0,0,0,109,83906114
17000000,0,0,1,0,0,0,101,96471845
40000000,0,0,1,0,0,0,90,28535768
10000000,0,0,1,0,0,0,114,25600000
45000000,0,0,1,0,0,0,141,100768056
140000000,0,0,1,0,0,0,130,182618434
13000000,0,0,1,0,0,0,102,17738570
14000000,0,0,1,0,0,0,92,49122319
14000000,0,0,1,0,0,0,92,49122319
40000000,0,0,1,0,0,0,130,53082743
45000000,0,0,1,0,0,0,134,19377727
40000000,0,0,1,0,0,0,108,163947053
55000000,0,0,1,0,0,0,117,162586036
40000000,0,0,1,0,0,0,135,45856732
50000000,0,0,1,0,0,0,118,44737059
37000000,0,0,1,0,0,0,114,33037754
45000000,0,0,1,0,0,0,111,46815748
15000000,0,0,1,0,0,0,102,6409206
16000000,0,0,1,0,0,0,91,37300107
85000000,0,0,1,0,0,0,104,47592825
68000000,0,0,1,0,0,0,116,61355436
1500000,0,0,1,0,0,0,90,92362
61000000,0,0,1,0,0,0,132,81687587
60000000,0,0,1,0,0,0,100,90341670
11000000,0,0,1,0,0,0,110,37766350
60000000,0,0,1,0,0,0,107,36279230
25000000,0,0,1,0,0,0,93,32055248
17000000,0,0,1,0,0,0,86,54257433
75000000,0,0,1,0,0,0,87,183132370
40000000,0,0,1,0,0,0,107,293501675
43000000,0,0,1,0,0,0,104,47806295
15000000,0,0,1,0,0,0,106,35007180
40000000,0,0,1,0,0,0,120,96917897
60000000,0,0,1,0,0,0,103,19781879
90000000,0,0,1,0,0,0,93,59475623
68000000,0,0,1,0,0,0,124,118471320
19000000,0,0,1,0,0,0,101,27758465
20000000,0,0,1,0,0,0,110,263365
60000000,0,0,1,0,0,0,128,77032279
80000000,0,0,1,0,0,0,96,56684819
39000000,0,0,1,0,0,0,107,63411478
100000000,0,0,1,0,0,0,103,67631157
32000000,0,0,1,0,0,0,139,13303319
200000,0,0,1,0,0,0,106,1111
60000000,0,0,1,0,0,0,98,50189179
120000000,0,0,1,0,0,0,115,292298923
68000000,0,0,1,0,0,0,124,300523113
50000000,0,0,1,0,0,0,130,296623634
16000000,0,0,1,0,0,0,89,42638165
8495000,0,0,1,0,0,0,91,1712111
60000000,0,0,1,0,0,0,108,114195633
5000000,0,0,1,0,0,0,94,65069140
30000000,0,0,1,0,0,0,104,125014030
20000000,0,0,1,0,0,0,90,161487252
5000000,0,0,1,0,0,0,103,21501098
15000000,0,0,1,0,0,0,90,31585300
8000000,0,0,1,0,0,0,99,127144
40000000,0,0,1,0,0,0,98,16323969
120000000,0,0,1,0,0,0,138,132550960
16500000,0,0,1,0,0,0,114,26896744
6000000,0,0,1,0,0,0,102,11434867
6500000,0,0,1,0,0,0,100,2024854
30000000,0,0,1,0,0,0,108,20981633
66000000,0,0,1,0,0,0,121,83892374
15500000,0,0,1,0,0,0,102,317040
18500000,0,0,1,0,0,0,111,6462576
17000000,0,0,1,0,0,0,89,12693621
24000000,0,0,1,0,0,0,106,65182182
12000000,0,0,1,0,0,0,122,91547205
80000000,0,0,1,0,0,0,145,34566746
13000000,0,0,1,0,0,0,117,49121934
65000000,0,0,1,0,0,0,103,54758461
170000000,0,0,1,0,0,0,112,206360018
150000000,0,0,1,0,0,0,115,181015141
80000000,0,0,1,0,0,0,116,19480739
200000000,0,0,1,0,0,0,194,658672302
1000000,0,0,1,0,0,0,120,3773863
40000000,0,0,1,0,0,0,84,21176322
75000000,0,0,1,0,0,0,104,78009155
210000000,0,0,1,0,0,0,165,245428137
195000000,0,0,1,0,0,0,154,352358779
200000000,0,0,1,0,0,0,150,402076689
150000000,0,0,1,0,0,0,144,318759914
11000000,0,0,1,0,0,0,96,16667084
38000000,0,0,1,0,0,0,110,171031347
312000,0,0,1,0,0,0,102,1281176
37000000,0,0,1,0,0,0,122,191449475
92000000,0,0,1,0,0,0,113,241688385
60000000,0,0,1,0,0,0,101,93307796
5000000,0,0,1,0,0,0,150,6157157
30000000,0,0,1,0,0,0,94,18500966
75000000,0,0,1,0,0,0,106,94999143
65000000,0,0,1,0,0,0,137,115603980
18000000,0,0,1,0,0,0,113,43601508
25000000,0,0,1,0,0,0,95,5654777
25000000,0,0,1,0,0,0,86,38230435
100000000,0,0,1,0,0,0,98,81557479
60000000,0,0,1,0,0,0,124,51045801
52000000,0,0,1,0,0,0,125,110476776
75000000,0,0,1,0,0,0,121,83077470
20000000,0,0,1,0,0,0,82,36658108
16000000,0,0,1,0,0,0,92,2964
23000000,0,0,1,0,0,0,141,16123851
40000000,0,0,1,0,0,0,90,72266306
75000000,0,0,1,0,0,0,124,68473360
40000000,0,0,1,0,0,0,110,5773519
90000000,0,0,1,0,0,0,104,47474112
25100000,0,0,1,0,0,0,129,25517500
2000000,0,0,1,0,0,0,108,19067631
28000000,0,0,1,0,0,0,153,119518352
56000000,0,0,1,0,0,0,86,45860039
70000000,0,0,1,0,0,0,136,52474616
66000000,0,0,1,0,0,0,146,79883359
132000000,0,0,1,0,0,0,116,234277056
160000000,0,0,1,0,0,0,123,46978995
35000000,0,0,1,0,0,0,98,66359959
25000000,0,0,1,0,0,0,140,13651662
38000000,0,0,1,0,0,0,120,58700247
175000000,0,0,1,0,0,0,176,88246220
20000000,0,0,1,0,0,0,94,121697350
35000000,0,0,1,0,0,0,114,42168445
26000000,0,0,1,0,0,0,110,14469428
20000000,0,0,1,0,0,0,106,10555348
85000000,0,0,1,0,0,0,113,55350897
35000000,0,0,1,0,0,0,101,80276912
100000000,0,0,1,0,0,0,130,155370362
40000000,0,0,1,0,0,0,110,41102171
70000000,0,0,1,0,0,0,127,182805123
15000000,0,0,1,0,0,0,94,8735529
15000000,0,0,1,0,0,0,92,5306447
11000000,0,0,1,0,0,0,118,9170214
45000000,0,0,1,0,0,0,94,32095318
15000000,0,0,1,0,0,0,87,47860214
15000000,0,0,1,0,0,0,120,33771174
15000000,0,0,1,0,0,0,111,13034417
37000000,0,0,1,0,0,0,109,69148997
150000000,0,0,1,0,0,0,131,73103784
16000000,0,0,1,0,0,0,109,16346122
38000000,0,0,1,0,0,0,129,10300000
7000000,0,0,1,0,0,0,93,5694308
20000000,0,0,1,0,0,0,121,60072596
15000000,0,0,1,0,0,0,113,55184721
30000000,0,0,1,0,0,0,114,12831121
170000000,0,0,1,0,0,0,106,113745408
24000000,0,0,1,0,0,0,95,16964743
30000000,0,0,1,0,0,0,100,11576087
60000000,0,0,1,0,0,0,118,22451
19000000,0,0,1,0,0,0,95,58156435
25000000,0,0,1,0,0,0,117,777423
7500000,0,0,1,0,0,0,97,4131640
63000000,0,0,1,0,0,0,129,70236496
190000000,0,0,1,0,0,0,123,202351611
150000000,0,0,1,0,0,0,99,83640426
63000000,0,0,1,0,0,0,212,25052000
150000000,0,0,1,0,0,0,119,179883016
178000000,0,0,1,0,0,0,144,154985087
200000000,0,0,1,0,0,0,149,233914986
160000000,0,0,1,0,0,0,132,146405371
75000000,0,0,1,0,0,0,104,157299717
87000000,0,0,1,0,0,0,101,26082914
70000000,0,0,1,0,0,0,132,141204016
60000000,0,0,1,0,0,0,100,43337279
70000000,0,0,1,0,0,0,104,97680195
90000000,0,0,1,0,0,0,113,100018837
8000000,0,0,1,0,0,0,95,40066497
54000000,0,0,1,0,0,0,110,75604320
18000000,0,0,1,0,0,0,109,4250320
50000000,0,0,1,0,0,0,102,28837115
4000000,0,0,1,0,0,0,102,2601847
2500000,0,0,1,0,0,0,90,75727
30000000,0,0,0,1,0,0,120,499263
13000000,0,0,0,1,0,0,127,301305
12000000,0,0,0,1,0,0,111,14616
8000000,0,0,0,1,0,0,107,53481
20000000,0,0,0,1,0,0,134,56667870
18000000,0,0,0,1,0,0,94,18329466
50000000,0,0,0,1,0,0,144,52822418
42000000,0,0,0,1,0,0,120,24375436
61000000,0,0,0,1,0,0,109,75573300
60000,0,0,0,1,0,0,87,536767
6000000,0,0,0,1,0,0,101,6851636
13000000,0,0,0,1,0,0,93,25675765
20000000,0,0,0,1,0,0,124,16248701
42000000,0,0,0,1,0,0,109,138447667
50000000,0,0,0,1,0,0,112,191616238
15000000,0,0,0,1,0,0,108,13060843
6000000,0,0,0,1,0,0,82,9821335
55000000,0,0,0,1,0,0,122,53574088
32000000,0,0,0,1,0,0,113,39568996
110000000,0,0,0,1,0,0,102,106369117
42000000,0,0,0,1,0,0,125,15738632
65000000,0,0,0,1,0,0,117,210592590
17000000,0,0,0,1,0,0,96,37939782
8000000,0,0,0,1,0,0,100,34963967
13000000,0,0,0,1,0,0,121,16574731
3000000,0,0,0,1,0,0,95,3559990
41000000,0,0,0,1,0,0,110,116724075
2500000,0,0,0,1,0,0,80,99851
30000000,0,0,0,1,0,0,108,16930884
17000000,0,0,0,1,0,0,112,6734844
40000000,0,0,0,1,0,0,138,141340178
92000000,0,0,0,1,0,0,101,67344392
4000000,0,0,0,1,0,0,86,17314483
2500000,0,0,0,1,0,0,86,40041683
32000000,0,0,0,1,0,0,96,31493782
6500000,0,0,0,1,0,0,97,1029017
10000000,0,0,0,1,0,0,100,29392418
36000000,0,0,0,1,0,0,109,26183197
16000000,0,0,0,1,0,0,108,9172810
40000000,0,0,0,1,0,0,136,42615685
20000000,0,0,0,1,0,0,125,5749134
2200000,0,0,0,1,0,0,87,30000000
4500000,0,0,0,1,0,0,88,44793200
7000000,0,0,0,1,0,0,99,49369900
8000000,0,0,0,1,0,0,89,22168359
1800000,0,0,0,1,0,0,101,26505000
14000000,0,0,0,1,0,0,108,15483540
8700000,0,0,0,1,0,0,100,5480996
7000000,0,0,0,1,0,0,106,9190525
7000000,0,0,0,1,0,0,99,9166863
8000000,0,0,0,1,0,0,108,34746109
40000000,0,0,0,1,0,0,149,108706165
19000000,0,0,0,1,0,0,90,35033759
28000000,0,0,0,1,0,0,114,25977365
14000000,0,0,0,1,0,0,107,4741987
12500000,0,0,0,1,0,0,100,48637684
30000000,0,0,0,1,0,0,125,65010106
69000000,0,0,0,1,0,0,105,37516013
50000000,0,0,0,1,0,0,121,50007168
12000000,0,0,0,1,0,0,110,70011073
7000000,0,0,0,1,0,0,96,20257000
19000000,0,0,0,1,0,0,81,22245861
4500000,0,0,0,1,0,0,104,108229
85000000,0,0,0,1,0,0,124,172620724
5000000,0,0,0,1,0,0,97,326308
107000000,0,0,0,1,0,0,165,58183966
50000000,0,0,0,1,0,0,145,55473600
75000000,0,0,0,1,0,0,116,47748610
40000000,0,0,0,1,0,0,102,41797066
18500000,0,0,0,1,0,0,154,85200000
32000000,0,0,0,1,0,0,120,36733909
14000000,0,0,0,1,0,0,95,25482931
2500000,0,0,0,1,0,0,108,548712
60000000,0,0,0,1,0,0,152,32522352
60000000,0,0,0,1,0,0,104,74058698
18000000,0,0,0,1,0,0,180,51600000
15000000,0,0,0,1,0,0,122,130058047
100000000,0,0,0,1,0,0,176,130127620
7500000,0,0,0,1,0,0,101,6712241
40000000,0,0,0,1,0,0,138,150117807
350000,0,0,0,1,0,0,90,4000000
30000000,0,0,0,1,0,0,108,145096820
11000000,0,0,0,1,0,0,95,101736215
7000000,0,0,0,1,0,0,102,15047419
50000000,0,0,0,1,0,0,113,56724080
58800000,0,0,0,1,0,0,133,350123553
55000000,0,0,0,1,0,0,74,104354205
1700000,0,0,0,1,0,0,124,183490
36000000,0,0,0,1,0,0,155,44175394
10000000,0,0,0,1,0,0,86,15447
14000000,0,0,0,1,0,0,103,75078
60000000,0,0,0,1,0,0,96,32122249
30000000,0,0,0,1,0,0,103,106694016
38000000,0,0,0,1,0,0,102,24044532
25000000,0,0,0,1,0,0,145,13038660
3000000,0,0,0,1,0,0,109,141600000
6500000,0,0,0,1,0,0,99,84263837
8000000,0,0,0,1,0,0,90,3442820
55000000,0,0,0,1,0,0,156,75530832
18000000,0,0,0,1,0,0,108,3203044
31500000,0,0,0,1,0,0,289,78800000
5000000,0,0,0,1,0,0,89,12947763
750000,0,0,0,1,0,0,86,5518918
12000000,0,0,0,1,0,0,107,7918283
44500000,0,0,0,1,0,0,130,136019448
21500000,0,0,0,1,0,0,117,24362501
13000000,0,0,0,1,0,0,88,11501093
5000000,0,0,0,1,0,0,93,21197315
20000000,0,0,0,1,0,0,109,19976073
25000000,0,0,0,1,0,0,121,37738400
7000000,0,0,0,1,0,0,105,2062066
8600000,0,0,0,1,0,0,84,14373825
17000000,0,0,0,1,0,0,98,9430988
16000000,0,0,0,1,0,0,130,28734552
3000000,0,0,0,1,0,0,87,418268
130000000,0,0,0,1,0,0,147,138396624
19000000,0,0,0,1,0,0,119,65807024
15000000,0,0,0,1,0,0,102,101978840
20000000,0,0,0,1,0,0,122,1697956
20000000,0,0,0,1,0,0,100,55461307
18000000,0,0,0,1,0,0,98,60057639
20000000,0,0,0,1,0,0,97,100292856
10000000,0,0,0,1,0,0,89,7764027
70000000,0,0,0,1,0,0,91,14294842
10000000,0,0,0,1,0,0,135,2185266
40000000,0,0,0,1,0,0,99,15279680
3300000,0,0,0,1,0,0,108,2961991
2800000,0,0,0,1,0,0,86,475000
17500000,0,0,0,1,0,0,110,19179969
3000000,0,0,0,1,0,0,109,8114507
2500000,0,0,0,1,0,0,105,5400000
2700000,0,0,0,1,0,0,80,5792822
8000000,0,0,0,1,0,0,104,16168741
3200000,0,0,0,1,0,0,105,5776314
13000000,0,0,0,1,0,0,112,22858926
55000000,0,0,0,1,0,0,172,22843047
250000,0,0,0,1,0,0,98,3799339
28000000,0,0,0,1,0,0,100,153665036
55000000,0,0,0,1,0,0,104,42610000
14000000,0,0,0,1,0,0,105,234760500
35000000,0,0,0,1,0,0,127,4426297
500000,0,0,0,1,0,0,108,2047570
900000,0,0,0,1,0,0,109,9000000
18000000,0,0,0,1,0,0,119,42335698
20000000,0,0,0,1,0,0,100,5005883
9000000,0,0,0,1,0,0,94,16235293
92000000,0,0,0,1,0,0,152,108638745
53000000,0,0,0,1,0,0,123,62563543
30000000,0,0,0,1,0,0,125,45645204
15000000,0,0,0,1,0,0,116,9396487
13000000,0,0,0,1,0,0,108,106952327
70000000,0,0,0,1,0,0,133,7097125
54000000,0,0,0,1,0,0,117,81645152
28000000,0,0,0,1,0,0,117,27000000
65000000,0,0,0,1,0,0,122,52397389
45000000,0,0,0,1,0,0,110,70001065
2600000,0,0,0,1,0,0,93,119500000
40000000,0,0,0,1,0,0,107,29374178
22000000,0,0,0,1,0,0,101,1075288
35000000,0,0,0,1,0,0,330,4496583
50000000,0,0,0,1,0,0,110,26199517
25000000,0,0,0,1,0,0,92,1550000
1100000,0,0,0,1,0,0,92,11806119
30000000,0,0,0,1,0,0,124,52937130
1000000,0,0,0,1,0,0,88,464126
1066167,0,0,0,1,0,0,90,258113
3500000,0,0,0,1,0,0,112,9701559
20000000,0,0,0,1,0,0,97,8586376
14000000,0,0,0,1,0,0,112,11204499
70000000,0,0,0,1,0,0,128,39380442
8000000,0,0,0,1,0,0,120,16938179
15000000,0,0,0,1,0,0,155,26384919
15000000,0,0,0,1,0,0,90,26421314
40000000,0,0,0,1,0,0,117,70100000
18000000,0,0,0,1,0,0,82,128505958
14000000,0,0,0,1,0,0,145,70001698
7000000,0,0,0,1,0,0,91,1040879
4500000,0,0,0,1,0,0,109,3798532
4000000,0,0,0,1,0,0,165,25359200
1500000,0,0,0,1,0,0,105,3123749
2000000,0,0,0,1,0,0,118,11533945
6000000,0,0,0,1,0,0,112,57504069
42000000,0,0,0,1,0,0,81,59992760
40000000,0,0,0,1,0,0,155,82522790
72000000,0,0,0,1,0,0,178,75600000
36000000,0,0,0,1,0,0,93,50129186
12000000,0,0,0,1,0,0,110,175370
32500000,0,0,0,1,0,0,131,169076745
25000000,0,0,0,1,0,0,107,16118077
55000000,0,0,0,1,0,0,121,16640210
14000000,0,0,0,1,0,0,134,83025853
50000000,0,0,0,1,0,0,108,70450000
35000000,0,0,0,1,0,0,109,19692608
600000,0,0,0,1,0,0,90,13493
8000000,0,0,0,1,0,0,99,398420
17000000,0,0,0,1,0,0,132,27154426
10000000,0,0,0,1,0,0,114,447750
1900000,0,0,0,1,0,0,89,444044
26000000,0,0,0,1,0,0,105,28501651
10000000,0,0,0,1,0,0,97,2331318
1500000,0,0,0,1,0,0,110,2365931
55000000,0,0,0,1,0,0,92,9483821
20000000,0,0,0,1,0,0,98,13383737
30000000,0,0,0,1,0,0,108,26525834
37000000,0,0,0,1,0,0,96,60338891
20000000,0,0,0,1,0,0,101,13650738
1200000,0,0,0,1,0,0,85,2199853
10000000,0,0,0,1,0,0,122,531009
7000000,0,0,0,1,0,0,118,46451
6000000,0,0,0,1,0,0,98,39800000
12000000,0,0,0,1,0,0,109,8134217
35000000,0,0,0,1,0,0,128,79100000
30000000,0,0,0,1,0,0,100,35266619
27000000,0,0,0,1,0,0,109,13248477
52000000,0,0,0,1,0,0,178,42438300
12000000,0,0,0,1,0,0,113,5032496
5000000,0,0,0,1,0,0,88,143000
55000000,0,0,0,1,0,0,141,35707327
45000000,0,0,0,1,0,0,91,66790248
49000000,0,0,0,1,0,0,120,31569268
12000000,0,0,0,1,0,0,97,3950294
75000000,0,0,0,1,0,0,102,66636385
250000,0,0,0,1,0,0,113,12006514
1000000,0,0,0,1,0,0,86,18112929
76000000,0,0,0,1,0,0,109,35286428
13000000,0,0,0,1,0,0,72,28501605
9000000,0,0,0,1,0,0,87,33244684
34000000,0,0,0,1,0,0,102,11227940
11000000,0,0,0,1,0,0,96,3074838
3000000,0,0,0,1,0,0,92,2926565
250000,0,0,0,1,0,0,96,1050600
60000000,0,0,0,1,0,0,108,22433915
40000000,0,0,0,1,0,0,111,20300000
17500000,0,0,0,1,0,0,116,325491
500000,0,0,0,1,0,0,91,243347
5000000,0,0,0,1,0,0,97,24138847
230000,0,0,0,1,0,0,102,3151130
70000000,0,0,0,1,0,0,124,84049211
27000000,0,0,0,1,0,0,98,33987757
8550000,0,0,0,1,0,0,119,4992159
79000000,0,0,0,1,0,0,154,95632614
85000000,0,0,0,1,0,0,108,40048332
65000000,0,0,0,1,0,0,120,100003492
6500000,0,0,0,1,0,0,94,4693919
6000000,0,0,0,1,0,0,97,117560
270000,0,0,0,1,0,0,90,318622
75000000,0,0,0,1,0,0,123,101087161
20000000,0,0,0,1,0,0,129,37567440
15000000,0,0,0,1,0,0,97,12212417
75000000,0,0,0,1,0,0,135,76081498
25000000,0,0,0,1,0,0,109,66489425
10000000,0,0,0,1,0,0,120,44886089
37000000,0,0,0,1,0,0,107,44867349
20000000,0,0,0,1,0,0,123,32051917
46000000,0,0,0,1,0,0,116,58918501
30000000,0,0,0,1,0,0,101,34604054
32000000,0,0,0,1,0,0,132,2899970
