budget,content_rating,duration,Action Related,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,Family Genre,Fantasy Genre,Horror Genre,Musical Genre,Mystery Genre,Romance Genre,Sci-Fi Genre,Sport Genre,Thriller Genre,War Genre,Western Genre,made_money,year
10600000,3,103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2002
35000000,4,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002
17000000,3,89,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2002
30000000,4,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
50000000,3,114,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
60000000,2,89,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
120000000,3,107,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
26000000,2,102,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2003
38000000,2,84,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2003
85000000,3,104,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003
80000000,3,117,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2003
94000000,3,192,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2003
150000000,3,138,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2003
780000,3,90,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2003
95000000,3,117,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003
140000000,3,143,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2003
78000000,3,110,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2003
80000000,3,116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003
60000000,3,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2003
75000000,3,116,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003
130000000,4,147,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2003
52000000,3,104,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003
36000000,4,109,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2003
30000000,4,101,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2003
55000000,4,94,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2003
76000000,3,107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2003
60000000,3,111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2003
29000000,4,102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2003
140000000,4,154,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2003
70000000,4,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2003
30000000,4,97,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2003
60000000,3,119,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2003
38000000,4,102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2003
137000000,3,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003
200000000,4,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003
150000000,4,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2003
2000000,3,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
60000000,2,85,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2003
94000000,1,100,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2003
25000000,2,80,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2003
20000000,1,72,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2003
500000,4,79,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2003
20000000,2,117,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2003
109000000,2,82,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2003
17000000,2,94,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2003
70000000,3,125,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2003
79000000,4,154,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2003
35000000,4,127,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2003
4500000,4,109,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2003
5000000,4,98,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2003
218,6,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
35000000,2,109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2003
33000000,3,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
17000000,3,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
19000000,3,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
40000000,3,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
35200000,3,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
45000000,3,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
48000000,3,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
55000000,3,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
24000000,4,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
1000000,4,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
16000000,3,86,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003
18000000,4,98,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2003
500000,2,101,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2003
8000000,4,109,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2003
60000000,3,100,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003
54000000,4,121,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003
3000000,4,89,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
81000000,3,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2003
300000,3,80,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2003
500000,4,89,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2003
30000000,2,111,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2003
17000000,2,87,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2003
20000000,2,105,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2003
16000000,3,101,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2003
80000000,3,128,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2003
1000000,3,79,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2003
18000000,3,113,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2003
850000,4,107,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2003
40000000,2,94,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2003
60000000,2,92,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2003
90000000,2,88,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2003
26000000,2,97,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2003
33000000,2,97,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2003
35000000,3,108,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2003
20000000,4,80,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003
12000000,2,90,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2003
20000000,3,101,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003
30000000,3,96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003
50000000,3,116,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2003
18000000,3,95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2003
14000000,3,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2003
55000000,4,74,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2003
18000000,4,108,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003
3200000,4,101,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2003
25000000,4,138,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2003
5000000,4,104,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2003
50000000,4,114,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2003
50000000,4,130,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2003
15000000,4,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003
6800000,4,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003
8000000,4,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
10000000,6,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
65000000,3,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
20000000,4,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
15000000,4,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
4000000,4,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2003
1500000,4,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2003
1900000,3,103,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2003
6000000,3,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
87000000,3,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2003
56000000,3,280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2003
68000000,4,136,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2003
25000000,3,94,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2003
1650000,4,111,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2003
2500000,4,108,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2003
22000000,4,139,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2003
7000000,4,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2003
17000000,4,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2003
11000000,3,96,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2003
40000000,4,98,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2003
26000000,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2003
12600000,4,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2003
30000000,4,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2003
92000000,2,115,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2004
110000000,2,120,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
100000000,2,131,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2004
26000000,2,100,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2004
45000000,3,113,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2004
65000000,4,122,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2004
200000000,3,135,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2004
25000000,3,97,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2004
70000000,2,106,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2004
105000000,3,134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2004
125000000,3,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2004
100000000,3,136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004
30000000,4,98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
40000000,3,84,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
58000000,3,97,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
3500000,3,91,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004
56000000,3,86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
20000000,3,84,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2004
30000000,4,137,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2004
70000000,4,146,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2004
33000000,4,140,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2004
100000000,3,87,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2004
25000000,3,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2004
55000000,3,115,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2004
66000000,3,132,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2004
60000000,3,109,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2004
26000000,4,110,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2004
120000000,3,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2004
75000000,3,108,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2004
175000000,4,196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
75000000,2,90,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2004
30000000,2,87,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2004
150000000,2,93,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2004
165000000,1,100,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2004
9000000,4,88,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
50000000,4,119,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
12000000,4,126,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2004
80000000,2,93,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2004
19000000,3,95,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2004
35000000,2,80,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2004
10000000,2,74,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2004
110000000,2,76,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2004
110000000,3,170,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
11000000,4,118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
25000000,2,101,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2004
28000000,2,135,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2004
40000000,3,178,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2004
23000000,3,118,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2004
20000000,3,125,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2004
39000000,3,110,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2004
400000,2,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
26000000,3,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
40000000,3,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
12000000,3,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
17000000,3,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
25000000,4,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
22000000,4,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
16000000,4,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
18000000,2,91,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
60000000,3,101,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
50000000,3,88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
37000000,3,109,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
30000000,2,91,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2004
20000000,3,108,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004
40000000,3,98,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004
35000000,4,104,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2004
65000,2,100,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2004
18000000,3,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2004
6000000,3,96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
5000000,3,92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2004
60000000,3,128,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2004
6500000,4,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
4000000,4,111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
26000000,3,109,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2004
35000000,3,102,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004
35000000,3,105,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004
50000000,3,119,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004
50000000,3,106,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2004
80000000,3,131,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004
2500000,4,102,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2004
25000000,4,110,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004
30000000,3,104,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2004
60000000,2,99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2004
35000000,2,96,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2004
26000000,2,93,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2004
40000000,1,113,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2004
20000000,2,95,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2004
37000000,3,98,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2004
8550000,4,119,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2004
10000000,2,89,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004
75000000,3,99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2004
42000000,3,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2004
23000000,3,101,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004
23000000,3,101,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004
80000000,3,106,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2004
26000000,3,110,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004
24000000,3,95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004
90000000,3,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2004
20000000,3,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2004
500000,4,90,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2004
27000000,4,99,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2004
65000000,4,120,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2004
27000000,4,101,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2004
110000000,3,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2004
1100,2,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
200000,6,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
6000000,4,122,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2004
23000000,3,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
30000000,4,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
20000000,4,108,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2004
107000000,3,137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2004
25000000,3,102,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2004
8000000,3,95,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2004
60000000,3,108,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,2004
30000000,3,114,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2004
20000000,4,100,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2004
80000000,4,129,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2004
150000,4,78,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2004
7500000,2,118,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004
29000000,3,123,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004
6500000,4,97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004
2700000,4,80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2004
27000000,4,98,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2004
18000000,4,131,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004
7000,3,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2004
30000000,3,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2004
200000,4,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2004
15000000,2,103,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2004
10000000,3,98,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2004
50000000,4,125,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2004
1200000,4,103,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2004
40000000,3,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2004
13000000,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2004
150000000,3,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005
50000000,3,107,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005
65000000,2,101,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2005
88000000,3,118,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2005
50000000,3,110,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005
87000000,3,101,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005
130000000,4,194,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2005
50000000,2,93,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2005
25000000,4,92,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2005
113000000,3,140,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2005
126000000,3,136,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2005
40000000,3,119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2005
135000000,3,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2005
