budget,content_rating,duration,Action Related,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,Family Genre,Fantasy Genre,Horror Genre,Musical Genre,Mystery Genre,Romance Genre,Sci-Fi Genre,Sport Genre,Thriller Genre,War Genre,Western Genre,gross
20000000,4,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13650738
1200000,4,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2199853
12000000,4,113,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5032496
3000000,4,92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2926565
250000,4,96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1050600
5000000,4,110,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14100000
1000000,4,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,464655
65000000,4,95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100448498
8000000,4,103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14879556
6500000,4,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70527
5000000,4,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2711210
2000000,4,84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6026908
20000000,4,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32983713
3500000,4,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27900000
75000000,4,153,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51814190
20000000,4,113,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18882880
7000000,4,111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6200756
12000000,4,108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4903000
70000,4,82,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30084
9000000,4,99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4681503
4000000,4,111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,228524
10000000,4,83,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4244155
3000000,4,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39852
8000000,4,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59889948
500000,4,91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,154077
7000000,4,110,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113709992
2000000,4,91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3885134
28000000,4,112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4554569
28000000,4,107,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6998324
5000000,4,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24809547
12000000,4,122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6754898
9000000,4,93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17096053
3800000,4,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100669
23000,4,100,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1227508
5000000,4,91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5480318
7000000,4,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1768416
7500000,4,115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43490057
8000000,4,91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12055108
200000,4,96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4505922
6500000,4,92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24792061
10000000,4,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30306281
17000000,4,123,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70492685
9000000,4,120,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34074895
6000000,4,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27457409
6800000,4,108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49526
12000000,4,104,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1779284
20000000,4,115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82624961
25000000,4,116,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7156933
1500000,4,96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,703
5000000,4,96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1474508
3500000,4,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20803237
4500000,4,104,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23031390
21000000,4,110,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52353636
1500000,4,88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7362100
500000,4,89,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5739376
9000000,4,118,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18761993
22000000,4,102,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12469811
10500000,4,99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125169
19800000,4,103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34290142
4000000,4,96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1325073
1300000,4,95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,695229
1000000,4,84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1950218
15000000,4,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43022524
800000,4,88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4771000
25000000,4,104,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1089365
10000000,4,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7574066
3500000,4,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101228
6000000,4,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3588432
55000000,4,107,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19389454
12000000,4,94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16300302
125000,4,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1573712
1500000,1,87,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,163245
11000000,2,102,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,167780960
14000000,2,106,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,32645546
7500000,2,99,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,106593296
13000000,2,100,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26539321
60000000,2,115,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,143151473
27000000,2,106,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7486906
30000000,2,111,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,41407470
30000000,2,114,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18252684
2500000,3,100,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,71904
55000000,2,107,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,16088610
25000000,2,105,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,51853450
22000000,2,97,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,144833357
12000000,1,89,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,27281507
18000000,2,130,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,114968774
20000000,3,102,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,64149837
17000000,2,87,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,37566230
11000000,1,112,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,90556401
75000000,2,117,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,118823091
30000000,1,102,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,79566871
20000000,2,111,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,5205343
65000000,2,118,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,85911262
25000000,2,119,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,39008741
20000000,2,105,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,35990505
25000000,3,125,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,219200000
16500000,3,102,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,59847242
3000000,2,98,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,24629916
10000000,2,100,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,50752337
32000000,3,101,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,60328558
13000000,4,112,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22858926
24000000,4,137,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41895491
15000000,4,93,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,20380
70000000,3,107,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,137340146
20000000,3,102,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,13214030
18000000,3,103,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,41382841
48000000,3,104,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,46611204
40000000,3,114,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,70836296
38000000,3,113,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,40137776
60000000,3,125,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,75764085
20000000,3,110,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,263365
1000000,4,88,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,104077
3000000,4,102,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1821983
777000,2,112,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,115000000
26000000,2,149,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25809813
10000000,3,105,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20338609
10000000,4,135,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2185266
900000,4,109,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9000000
10000000,4,106,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5348317
15000000,4,112,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4734235
14800000,4,115,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,66009973
5000000,4,105,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37440
30000000,4,120,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7443007
6000000,4,95,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3029081
8000000,3,109,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,27362712
45000000,3,107,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,60786269
20000000,3,118,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,56398162
9000000,3,90,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,31487293
5000000,4,94,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19281235
6500000,4,121,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14545844
18000000,2,123,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,22452209
75000000,3,136,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,38509342
25000000,1,143,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5000000
65000,6,98,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,389804
14000000,2,90,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1752214
30000000,2,105,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,53021560
15000000,2,124,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10763469
28000000,2,104,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,43097652
24000000,2,115,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32662299
500000,2,102,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1250798
22000000,2,116,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,177200000
65000000,2,119,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,115731542
16000000,3,97,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,38176108
7500000,3,95,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32391374
35000000,3,117,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7458269
30000000,3,107,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21835784
13000000,3,107,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18004225
37000000,3,105,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20991497
18000000,3,94,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15155772
50000000,3,139,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,147637474
16000000,3,94,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20627372
50000000,3,118,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84244877
5500000,3,116,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50382128
58000000,3,103,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,29580087
25000000,3,97,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22200000
9000000,3,91,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20035310
8000000,3,91,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17843379
57000000,3,123,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26838389
8000000,3,93,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17536788
26000000,3,121,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,65703412
40000000,3,129,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,93952276
20000000,3,103,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17518220
15000000,3,91,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10443316
30000000,3,100,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,63536011
120000000,3,121,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,30212620
16000000,3,101,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14108518
26000000,3,109,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,45489752
10000000,3,97,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11043445
8000000,3,101,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6350058
35000000,3,102,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25266129
7500000,3,96,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,143492840
30000000,3,128,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,37036404
30000000,3,98,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35565975
12000000,3,106,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5949693
35000000,3,105,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20422207
6000000,3,107,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,63231524
55000000,3,105,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,93815117
225000,3,98,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2938208
21000000,3,102,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15593
40000000,3,107,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,30993544
25000000,3,105,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10070000
50000000,3,119,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,37486138
50000000,3,106,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,57887882
35000000,3,112,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,39026186
80000000,3,128,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,124590960
80000000,3,131,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,42044321
150000,3,78,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2882062
62000000,3,114,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,65000000
1000000,3,79,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,279282
52000000,3,106,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,118683135
35000000,3,109,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,124732962
17000000,3,103,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6061759
42000000,3,122,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,41252428
25000000,3,99,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14983572
40000000,3,108,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,163947053
19000000,3,101,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27758465
8000000,3,99,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,127144
13000000,3,117,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,49121934
18000000,3,113,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,43601508
2000000,3,108,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19067631
35000000,3,114,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,42168445
40000000,3,110,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,41102171
15000000,3,94,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8735529
15000000,3,120,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,33771174
20000000,3,121,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60072596
6000000,4,101,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6851636
8000000,4,100,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,34963967
17000000,4,98,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9430988
3200000,4,105,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5776314
18000000,4,119,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,42335698
40000000,4,117,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,70100000
30000000,4,108,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26525834
12000000,4,97,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3950294
250000,4,113,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12006514
7000000,4,91,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7455447
3000000,4,90,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24475193
30000000,4,118,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,62877175
6500000,4,88,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13367101
2500000,4,102,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26781723
20000000,4,124,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,37672350
85000000,4,120,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,112703470
1000000,4,97,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7022940
850000,4,107,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,819939
12000000,4,100,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12902790
30000000,4,112,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32357532
250000,4,91,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4186931
6000000,4,104,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12793213
1000000,4,104,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3386698
7000000,4,96,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7292175
38000000,4,124,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8406264
750000,4,86,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4007792
4000000,4,104,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4046737
100000000,4,146,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,95328937
25000000,4,123,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,100241322
3500000,4,96,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9449219
21000000,4,122,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,132088910
15000000,4,90,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4360548
21000000,4,124,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3081925
23000000,4,97,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6923891
25000,4,98,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10246600
25000000,4,110,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14589444
250000,4,94,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1977544
15000000,4,111,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,29106737
11000000,4,113,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2832826
15000,4,85,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,192467
4000000,4,110,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6525762
2500000,4,95,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6851969
50000000,4,95,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27067160
6000000,4,99,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2077046
6000000,4,106,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25047631
9000000,4,103,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1530535
16000000,4,89,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,92823600
22000000,4,98,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3247816
18000000,4,90,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15281286
250000,6,100,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,902835
2000000,6,101,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1984378
35000000,3,112,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,26494611
30000000,3,104,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,42071069
15600000,3,91,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13571817
58000000,3,114,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,31199215
30000000,3,104,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21800302
34000000,3,108,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,19693891
50000000,4,139,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,153620822
25000000,4,117,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,134904
1000000,4,94,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1744858
45000000,4,135,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,53854588
16000000,4,106,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52885587
20000000,3,115,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,37442180
25000000,4,95,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17791031
100000000,2,132,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,58220776
60000000,2,103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,125603360
1000000,4,81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6387
40000000,2,128,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,107458785
24000000,4,124,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8427204
47000000,3,96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,60154431
15000000,4,115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,183088
28000000,2,81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66950483
